Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Shipping Type,Add-on Total,Total Transaction
15262,40,Female,No,Smartwatch,SWT567,4,Cancelled,PayPal,459.5,459.5,1,Standard,176.46,635.96
15262,40,Female,Yes,Smartwatch,SWT567,2,Cancelled,PayPal,4135.5,459.5,9,Same Day,0.0,4135.5
15262,40,Female,No,Headphones,HDP456,1,Completed,PayPal,2889.44,361.18,8,Same Day,0.0,2889.44
15264,59,Female,No,Smartphone,SMP234,5,Completed,PayPal,4558.72,1139.68,4,Standard,17.04,4575.76
15264,59,Female,No,Tablet,TBL345,2,Completed,PayPal,4718.46,786.41,6,Same Day,259.18,4977.64
15265,24,Male,No,Smartwatch,SWT567,4,Completed,Bank Transfer,2297.5,459.5,5,Standard,158.72,2456.22
15266,22,Male,No,Headphones,HDP456,2,Completed,PayPal,2528.26,361.18,7,Standard,135.8,2664.0600000000004
15266,22,Male,Yes,Smartphone,SMP234,2,Cancelled,PayPal,5698.4,1139.68,5,Same Day,153.19,5851.589999999999
15267,61,Male,No,Headphones,HDP456,3,Completed,Credit Card,2889.44,361.18,8,Expedited,119.67,3009.11
15268,46,Female,No,Tablet,TBL345,2,Cancelled,Bank Transfer,786.41,786.41,1,Same Day,106.18,892.5899999999999
15268,46,Female,Yes,Smartwatch,SWT567,1,Cancelled,Credit Card,2757.0,459.5,6,Expedited,90.66,2847.66
15268,46,Female,No,Tablet,TBL345,1,Completed,Credit Card,3932.05,786.41,5,Expedited,67.18,3999.23
15269,57,Male,No,Smartphone,SMP234,5,Completed,Credit Card,7977.76,1139.68,7,Expedited,152.31,8130.070000000001
15270,51,Male,Yes,Smartphone,SMP234,3,Completed,Bank Transfer,5698.4,1139.68,5,Expedited,204.8,5903.2
15271,74,Female,No,Smartwatch,SWT567,1,Cancelled,Credit Card,4595.0,459.5,10,Expedited,226.77,4821.77
15271,74,Female,No,Smartphone,SMP234,2,Cancelled,PayPal,6838.08,1139.68,6,Same Day,20.38,6858.46
15273,44,Male,No,Headphones,HDP456,4,Cancelled,Bank Transfer,1805.9,361.18,5,Expedited,29.38,1835.2800000000002
15276,30,Male,Yes,Smartwatch,SWT567,5,Cancelled,Credit Card,1838.0,459.5,4,Standard,0.0,1838.0
15278,55,Male,No,Smartwatch,SWT567,1,Completed,Bank Transfer,2757.0,459.5,6,Expedited,59.48,2816.48
15280,48,Female,No,Tablet,TBL345,5,Completed,Bank Transfer,7077.69,786.41,9,Standard,0.0,7077.69
15280,48,Female,No,Laptop,LTP123,1,Completed,PayPal,4045.92,674.32,6,Standard,198.42,4244.34
15281,52,Female,No,Smartphone,SMP234,1,Cancelled,PayPal,6838.08,1139.68,6,Standard,220.61,7058.69
15285,34,Male,No,Smartphone,SMP234,3,Cancelled,Credit Card,3419.04,1139.68,3,Same Day,97.06,3516.1
15286,54,Female,Yes,Tablet,TBL345,4,Cancelled,Bank Transfer,4718.46,786.41,6,Standard,0.0,4718.46
15287,36,Female,No,Smartphone,SMP234,4,Completed,PayPal,3419.04,1139.68,3,Standard,190.41,3609.45
15288,22,Male,Yes,Tablet,TBL345,1,Completed,Bank Transfer,6291.28,786.41,8,Same Day,0.0,6291.28
15288,22,Male,No,Laptop,LTP123,5,Completed,Credit Card,6068.88,674.32,9,Same Day,29.04,6097.92
15289,35,Female,Yes,Smartphone,SMP234,3,Completed,PayPal,11396.8,1139.68,10,Same Day,94.74,11491.539999999999
15289,35,Female,No,Tablet,TBL345,4,Cancelled,Credit Card,7864.1,786.41,10,Standard,0.0,7864.1
15289,35,Female,No,Laptop,LTP123,3,Completed,Bank Transfer,5394.56,674.32,8,Standard,54.89,5449.450000000001
15290,56,Male,No,Smartphone,SMP234,2,Completed,Bank Transfer,3419.04,1139.68,3,Same Day,187.05,3606.09
15290,56,Male,No,Smartphone,SMP234,3,Completed,Bank Transfer,9117.44,1139.68,8,Expedited,44.3,9161.74
15291,78,Female,No,Headphones,HDP456,4,Completed,Bank Transfer,3250.62,361.18,9,Same Day,65.96,3316.58
15292,21,Male,Yes,Tablet,TBL345,5,Cancelled,Credit Card,2359.23,786.41,3,Standard,0.0,2359.23
15292,21,Male,No,Headphones,HDP456,2,Cancelled,PayPal,722.36,361.18,2,Standard,0.0,722.36
15294,70,Female,No,Laptop,LTP123,1,Completed,PayPal,674.32,674.32,1,Expedited,0.0,674.32
15295,50,Male,Yes,Laptop,LTP123,3,Completed,Bank Transfer,6068.88,674.32,9,Expedited,0.0,6068.88
15295,50,Male,No,Tablet,TBL345,5,Cancelled,Bank Transfer,3145.64,786.41,4,Standard,80.61,3226.25
15295,50,Male,Yes,Headphones,HDP456,5,Completed,PayPal,3250.62,361.18,9,Same Day,111.93,3362.5499999999997
15296,48,Female,No,Laptop,LTP123,5,Cancelled,PayPal,4045.92,674.32,6,Expedited,0.0,4045.92
15297,68,Male,No,Smartwatch,SWT567,1,Cancelled,Credit Card,459.5,459.5,1,Standard,95.07,554.5699999999999
15297,68,Male,No,Headphones,HDP456,3,Completed,PayPal,3250.62,361.18,9,Same Day,78.49,3329.1099999999997
15299,63,Female,Yes,Smartphone,SMP234,3,Completed,PayPal,5698.4,1139.68,5,Standard,190.57,5888.969999999999
15301,77,Male,No,Headphones,HDP456,2,Completed,PayPal,361.18,361.18,1,Expedited,149.39,510.57
15301,77,Male,No,Smartphone,SMP234,3,Cancelled,Credit Card,11396.8,1139.68,10,Standard,122.54,11519.34
15301,77,Male,Yes,Headphones,HDP456,3,Cancelled,Bank Transfer,361.18,361.18,1,Same Day,0.0,361.18
15301,77,Male,No,Headphones,HDP456,2,Completed,Credit Card,2167.08,361.18,6,Same Day,0.0,2167.08
15302,37,Male,No,Laptop,LTP123,5,Completed,Credit Card,4045.92,674.32,6,Standard,0.0,4045.92
15302,37,Male,No,Smartwatch,SWT567,5,Completed,Credit Card,2297.5,459.5,5,Standard,37.4,2334.9
15304,41,Male,No,Headphones,HDP456,1,Cancelled,Bank Transfer,722.36,361.18,2,Same Day,83.58,805.94
15304,41,Male,No,Tablet,TBL345,2,Completed,Credit Card,7864.1,786.41,10,Same Day,147.75,8011.85
15304,41,Male,No,Smartphone,SMP234,3,Completed,Bank Transfer,1139.68,1139.68,1,Same Day,172.41,1312.0900000000001
15306,43,Male,No,Smartwatch,SWT567,4,Completed,Bank Transfer,459.5,459.5,1,Standard,123.59,583.09
15306,43,Male,Yes,Smartwatch,SWT567,3,Completed,Credit Card,4595.0,459.5,10,Same Day,0.0,4595.0
15307,73,Male,Yes,Smartwatch,SWT567,5,Completed,Credit Card,919.0,459.5,2,Expedited,161.33,1080.33
15307,73,Male,No,Smartphone,SMP234,5,Cancelled,Bank Transfer,6838.08,1139.68,6,Same Day,79.54,6917.62
15310,67,Male,Yes,Laptop,LTP123,4,Cancelled,PayPal,674.32,674.32,1,Expedited,17.21,691.5300000000001
15311,52,Female,No,Laptop,LTP123,5,Completed,Bank Transfer,6068.88,674.32,9,Expedited,162.5,6231.38
15312,58,Female,No,Tablet,TBL345,3,Completed,Bank Transfer,786.41,786.41,1,Expedited,0.0,786.41
15312,58,Female,Yes,Laptop,LTP123,1,Completed,PayPal,3371.6,674.32,5,Same Day,0.0,3371.6
15312,58,Female,No,Tablet,TBL345,2,Cancelled,PayPal,6291.28,786.41,8,Standard,202.34,6493.62
15313,46,Female,No,Laptop,LTP123,4,Completed,PayPal,5394.56,674.32,8,Expedited,0.0,5394.56
15313,46,Female,Yes,Smartphone,SMP234,4,Cancelled,Bank Transfer,5698.4,1139.68,5,Same Day,0.0,5698.4
15314,44,Male,No,Laptop,LTP123,3,Cancelled,PayPal,2022.96,674.32,3,Same Day,160.87,2183.83
15315,76,Female,No,Tablet,TBL345,1,Completed,Credit Card,786.41,786.41,1,Same Day,0.0,786.41
15316,18,Male,No,Smartphone,SMP234,5,Completed,PayPal,10257.12,1139.68,9,Standard,0.0,10257.12
15316,18,Male,No,Tablet,TBL345,3,Completed,PayPal,3932.05,786.41,5,Standard,171.75,4103.8
15318,49,Female,No,Smartphone,SMP234,2,Completed,Credit Card,9117.44,1139.68,8,Same Day,19.12,9136.560000000001
15318,49,Female,Yes,Laptop,LTP123,4,Completed,Credit Card,6743.2,674.32,10,Standard,45.8,6789.0
15320,68,Male,No,Smartphone,SMP234,3,Cancelled,Credit Card,1139.68,1139.68,1,Expedited,138.86,1278.54
15320,68,Male,No,Laptop,LTP123,4,Cancelled,Credit Card,3371.6,674.32,5,Same Day,132.11,3503.71
15320,68,Male,No,Tablet,TBL345,4,Completed,PayPal,1572.82,786.41,2,Standard,129.11,1701.9299999999998
15320,68,Male,Yes,Smartphone,SMP234,1,Completed,Credit Card,2279.36,1139.68,2,Expedited,0.0,2279.36
15321,62,Female,No,Tablet,TBL345,2,Cancelled,Credit Card,5504.87,786.41,7,Same Day,141.43,5646.3
15322,54,Female,No,Tablet,TBL345,4,Completed,Credit Card,7077.69,786.41,9,Expedited,37.04,7114.73
15322,54,Female,Yes,Smartphone,SMP234,5,Completed,PayPal,4558.72,1139.68,4,Standard,45.61,4604.33
15322,54,Female,No,Smartphone,SMP234,5,Cancelled,PayPal,3419.04,1139.68,3,Expedited,70.98,3490.02
15323,19,Female,No,Laptop,LTP123,3,Completed,PayPal,6743.2,674.32,10,Same Day,118.45,6861.65
15323,19,Female,No,Smartwatch,SWT567,3,Completed,Credit Card,1378.5,459.5,3,Standard,17.32,1395.82
15324,19,Female,Yes,Laptop,LTP123,4,Completed,PayPal,6743.2,674.32,10,Expedited,93.66,6836.86
15325,33,Male,No,Headphones,HDP456,1,Cancelled,PayPal,2528.26,361.18,7,Expedited,114.92,2643.1800000000003
15328,40,Female,No,Smartphone,SMP234,4,Cancelled,PayPal,11396.8,1139.68,10,Expedited,0.0,11396.8
15330,31,Male,Yes,Headphones,HDP456,5,Cancelled,Bank Transfer,1083.54,361.18,3,Standard,32.96,1116.5
15332,76,Male,No,Smartphone,SMP234,1,Completed,Credit Card,7977.76,1139.68,7,Expedited,28.1,8005.860000000001
15332,76,Male,No,Smartphone,SMP234,4,Completed,Bank Transfer,4558.72,1139.68,4,Same Day,140.55,4699.27
15333,71,Male,No,Tablet,TBL345,1,Cancelled,Credit Card,4718.46,786.41,6,Standard,0.0,4718.46
15334,48,Male,No,Headphones,HDP456,3,Completed,Credit Card,3250.62,361.18,9,Standard,0.0,3250.62
15334,48,Male,No,Laptop,LTP123,4,Cancelled,PayPal,674.32,674.32,1,Standard,0.0,674.32
15336,67,Male,No,Headphones,HDP456,4,Completed,Credit Card,2167.08,361.18,6,Expedited,59.66,2226.74
15337,18,Male,No,Smartwatch,SWT567,1,Completed,Credit Card,459.5,459.5,1,Same Day,0.0,459.5
15337,18,Male,Yes,Laptop,LTP123,5,Cancelled,Bank Transfer,4720.24,674.32,7,Expedited,206.15,4926.389999999999
15339,28,Female,No,Headphones,HDP456,5,Completed,PayPal,2889.44,361.18,8,Same Day,183.77,3073.21
15340,51,Male,No,Smartphone,SMP234,2,Cancelled,Credit Card,3419.04,1139.68,3,Standard,45.23,3464.27
15340,51,Male,No,Tablet,TBL345,1,Cancelled,Credit Card,5504.87,786.41,7,Same Day,0.0,5504.87
15344,74,Male,No,Laptop,LTP123,3,Completed,Credit Card,1348.64,674.32,2,Standard,119.21,1467.8500000000001
15344,74,Male,No,Smartphone,SMP234,2,Completed,Bank Transfer,11396.8,1139.68,10,Standard,43.58,11440.38
15345,66,Female,No,Laptop,LTP123,1,Cancelled,PayPal,6068.88,674.32,9,Standard,41.03,6109.91
15345,66,Female,No,Laptop,LTP123,5,Completed,Credit Card,5394.56,674.32,8,Expedited,21.01,5415.570000000001
15345,66,Female,No,Tablet,TBL345,3,Completed,Credit Card,4718.46,786.41,6,Standard,0.0,4718.46
15346,35,Female,No,Smartphone,SMP234,3,Completed,Credit Card,3419.04,1139.68,3,Same Day,0.0,3419.04
15346,35,Female,No,Headphones,HDP456,1,Completed,Bank Transfer,361.18,361.18,1,Same Day,119.27,480.45
15347,47,Male,Yes,Laptop,LTP123,3,Cancelled,PayPal,6068.88,674.32,9,Standard,0.0,6068.88
15348,48,Male,No,Laptop,LTP123,1,Completed,PayPal,6068.88,674.32,9,Standard,51.42,6120.3
15349,43,Male,No,Smartwatch,SWT567,4,Cancelled,PayPal,919.0,459.5,2,Expedited,160.67,1079.67
15350,18,Male,Yes,Tablet,TBL345,5,Completed,PayPal,2359.23,786.41,3,Standard,0.0,2359.23
15350,18,Male,No,Tablet,TBL345,3,Completed,Credit Card,3145.64,786.41,4,Same Day,123.87,3269.5099999999998
15350,18,Male,No,Laptop,LTP123,4,Completed,Bank Transfer,6068.88,674.32,9,Standard,78.45,6147.33
15351,78,Female,Yes,Tablet,TBL345,3,Cancelled,Bank Transfer,7077.69,786.41,9,Expedited,111.66,7189.349999999999
15351,78,Female,No,Headphones,HDP456,5,Completed,Credit Card,1805.9,361.18,5,Standard,153.7,1959.6000000000001
15353,79,Male,No,Tablet,TBL345,3,Completed,Bank Transfer,1572.82,786.41,2,Standard,72.65,1645.47
15355,22,Male,No,Laptop,LTP123,2,Completed,PayPal,4720.24,674.32,7,Expedited,0.0,4720.24
15355,22,Male,Yes,Tablet,TBL345,1,Cancelled,Bank Transfer,7077.69,786.41,9,Standard,0.0,7077.69
15356,73,Female,No,Laptop,LTP123,2,Completed,Bank Transfer,2022.96,674.32,3,Same Day,190.49,2213.45
15356,73,Female,Yes,Laptop,LTP123,3,Cancelled,Bank Transfer,6068.88,674.32,9,Expedited,27.86,6096.74
15356,73,Female,No,Headphones,HDP456,3,Completed,Credit Card,361.18,361.18,1,Standard,0.0,361.18
15358,61,Male,No,Laptop,LTP123,1,Completed,PayPal,3371.6,674.32,5,Expedited,68.43,3440.0299999999997
15359,32,Male,No,Laptop,LTP123,5,Completed,PayPal,2697.28,674.32,4,Expedited,0.0,2697.28
15359,32,Male,No,Smartphone,SMP234,3,Completed,Bank Transfer,1139.68,1139.68,1,Expedited,72.76,1212.44
15361,57,Male,No,Headphones,HDP456,5,Completed,Credit Card,1083.54,361.18,3,Standard,110.65,1194.19
15361,57,Male,Yes,Headphones,HDP456,4,Cancelled,Bank Transfer,722.36,361.18,2,Standard,76.1,798.46
15362,21,Female,No,Headphones,HDP456,2,Cancelled,Bank Transfer,1805.9,361.18,5,Expedited,56.4,1862.3000000000002
15362,21,Female,No,Smartphone,SMP234,3,Completed,Bank Transfer,7977.76,1139.68,7,Expedited,145.63,8123.39
15363,65,Female,No,Headphones,HDP456,3,Completed,Bank Transfer,3250.62,361.18,9,Expedited,0.0,3250.62
15363,65,Female,No,Laptop,LTP123,3,Completed,PayPal,2022.96,674.32,3,Same Day,107.04,2130.0
15365,64,Male,No,Smartwatch,SWT567,3,Cancelled,PayPal,4135.5,459.5,9,Expedited,99.29,4234.79
15366,31,Male,No,Smartphone,SMP234,1,Completed,Credit Card,6838.08,1139.68,6,Same Day,200.91,7038.99
15366,31,Male,Yes,Tablet,TBL345,3,Completed,PayPal,2359.23,786.41,3,Standard,0.0,2359.23
15367,76,Male,No,Tablet,TBL345,3,Completed,PayPal,3932.05,786.41,5,Standard,123.92,4055.9700000000003
15368,44,Female,Yes,Smartwatch,SWT567,5,Cancelled,PayPal,1838.0,459.5,4,Standard,21.84,1859.84
15368,44,Female,Yes,Smartphone,SMP234,4,Cancelled,Credit Card,3419.04,1139.68,3,Standard,71.95,3490.99
15370,46,Male,No,Laptop,LTP123,4,Completed,Bank Transfer,2022.96,674.32,3,Same Day,68.57,2091.53
15370,46,Male,No,Laptop,LTP123,2,Cancelled,Credit Card,4045.92,674.32,6,Same Day,171.47,4217.39
15371,25,Male,No,Laptop,LTP123,4,Cancelled,PayPal,5394.56,674.32,8,Same Day,33.23,5427.79
15373,49,Male,Yes,Tablet,TBL345,4,Cancelled,Bank Transfer,3932.05,786.41,5,Expedited,0.0,3932.05
15373,49,Male,No,Laptop,LTP123,1,Completed,Credit Card,2022.96,674.32,3,Expedited,81.47,2104.43
15375,28,Male,No,Tablet,TBL345,4,Cancelled,Bank Transfer,7077.69,786.41,9,Expedited,166.31,7244.0
15375,28,Male,No,Laptop,LTP123,3,Completed,Bank Transfer,2022.96,674.32,3,Expedited,91.87,2114.83
15376,52,Female,Yes,Smartwatch,SWT567,1,Completed,PayPal,4595.0,459.5,10,Same Day,146.96,4741.96
15377,57,Female,Yes,Tablet,TBL345,4,Completed,PayPal,4718.46,786.41,6,Expedited,20.11,4738.57
15379,40,Male,Yes,Tablet,TBL345,1,Completed,Credit Card,5504.87,786.41,7,Standard,60.16,5565.03
15379,40,Male,No,Smartphone,SMP234,4,Completed,PayPal,2279.36,1139.68,2,Same Day,133.42,2412.78
15381,37,Male,No,Laptop,LTP123,5,Cancelled,Bank Transfer,1348.64,674.32,2,Same Day,65.43,1414.0700000000002
15383,18,Male,No,Smartwatch,SWT567,3,Completed,Bank Transfer,1378.5,459.5,3,Same Day,0.0,1378.5
15383,18,Male,No,Tablet,TBL345,2,Completed,PayPal,786.41,786.41,1,Expedited,44.14,830.55
15384,71,Male,No,Headphones,HDP456,1,Completed,Credit Card,361.18,361.18,1,Standard,124.83,486.01
15385,23,Female,No,Headphones,HDP456,3,Cancelled,PayPal,1083.54,361.18,3,Expedited,19.94,1103.48
15385,23,Female,No,Laptop,LTP123,5,Completed,PayPal,2022.96,674.32,3,Expedited,183.9,2206.86
15385,23,Female,No,Smartphone,SMP234,5,Completed,Credit Card,7977.76,1139.68,7,Same Day,117.85,8095.610000000001
15386,29,Male,No,Tablet,TBL345,1,Cancelled,PayPal,6291.28,786.41,8,Standard,93.6,6384.88
15386,29,Male,No,Smartwatch,SWT567,1,Completed,Bank Transfer,919.0,459.5,2,Expedited,46.96,965.96
15386,29,Male,No,Laptop,LTP123,2,Completed,Credit Card,5394.56,674.32,8,Same Day,169.11,5563.67
15388,41,Male,No,Smartwatch,SWT567,2,Cancelled,Credit Card,3676.0,459.5,8,Standard,156.33,3832.33
15388,41,Male,No,Headphones,HDP456,2,Completed,PayPal,2889.44,361.18,8,Expedited,91.98,2981.42
15389,78,Female,No,Laptop,LTP123,3,Completed,Bank Transfer,2022.96,674.32,3,Same Day,0.0,2022.96
15389,78,Female,No,Smartphone,SMP234,4,Completed,Bank Transfer,1139.68,1139.68,1,Standard,39.39,1179.0700000000002
15390,76,Male,No,Tablet,TBL345,1,Completed,Bank Transfer,786.41,786.41,1,Standard,270.87,1057.28
15390,76,Male,No,Tablet,TBL345,1,Completed,Credit Card,786.41,786.41,1,Standard,156.46,942.87
15391,40,Male,Yes,Smartphone,SMP234,3,Completed,PayPal,9117.44,1139.68,8,Same Day,144.78,9262.220000000001
15391,40,Male,Yes,Smartphone,SMP234,4,Completed,Bank Transfer,2279.36,1139.68,2,Same Day,133.17,2412.53
15394,40,Male,No,Smartwatch,SWT567,4,Completed,PayPal,4595.0,459.5,10,Standard,86.41,4681.41
15394,40,Male,No,Smartphone,SMP234,3,Cancelled,Credit Card,9117.44,1139.68,8,Expedited,0.0,9117.44
15395,79,Female,No,Headphones,HDP456,1,Completed,PayPal,722.36,361.18,2,Expedited,0.0,722.36
15396,74,Male,No,Smartphone,SMP234,5,Completed,Bank Transfer,9117.44,1139.68,8,Same Day,162.86,9280.300000000001
15397,69,Female,No,Laptop,LTP123,4,Completed,Credit Card,3371.6,674.32,5,Expedited,100.47,3472.0699999999997
15398,78,Female,Yes,Tablet,TBL345,4,Completed,Bank Transfer,3932.05,786.41,5,Same Day,36.38,3968.4300000000003
15398,78,Female,Yes,Smartwatch,SWT567,2,Completed,PayPal,2757.0,459.5,6,Same Day,46.38,2803.38
15399,61,Male,Yes,Tablet,TBL345,5,Completed,PayPal,6291.28,786.41,8,Same Day,89.19,6380.469999999999
15399,61,Male,No,Smartphone,SMP234,1,Completed,Bank Transfer,11396.8,1139.68,10,Same Day,67.18,11463.98
15399,61,Male,No,Smartphone,SMP234,3,Completed,PayPal,11396.8,1139.68,10,Expedited,149.02,11545.82
15400,38,Male,No,Laptop,LTP123,3,Completed,Credit Card,1348.64,674.32,2,Standard,190.06,1538.7
15401,57,Female,No,Tablet,TBL345,1,Completed,Credit Card,4718.46,786.41,6,Same Day,59.36,4777.82
15401,57,Female,No,Smartphone,SMP234,2,Cancelled,Bank Transfer,7977.76,1139.68,7,Same Day,48.54,8026.3
15401,57,Female,No,Smartphone,SMP234,5,Completed,Credit Card,11396.8,1139.68,10,Expedited,142.17,11538.97
15402,19,Male,No,Tablet,TBL345,4,Completed,Bank Transfer,5504.87,786.41,7,Expedited,51.13,5556.0
15402,19,Male,Yes,Tablet,TBL345,2,Completed,PayPal,5504.87,786.41,7,Same Day,145.8,5650.67
15403,39,Male,No,Tablet,TBL345,2,Completed,PayPal,3145.64,786.41,4,Expedited,0.0,3145.64
15404,65,Female,No,Tablet,TBL345,2,Completed,PayPal,3145.64,786.41,4,Same Day,67.65,3213.29
15405,32,Male,No,Laptop,LTP123,1,Completed,Credit Card,2022.96,674.32,3,Standard,0.0,2022.96
15406,35,Male,No,Tablet,TBL345,3,Completed,Bank Transfer,3145.64,786.41,4,Same Day,0.0,3145.64
15408,37,Male,No,Headphones,HDP456,3,Completed,Credit Card,361.18,361.18,1,Same Day,220.38,581.56
15409,31,Female,Yes,Tablet,TBL345,4,Completed,Credit Card,1572.82,786.41,2,Expedited,144.4,1717.22
15410,67,Male,Yes,Smartphone,SMP234,3,Completed,Credit Card,1139.68,1139.68,1,Expedited,46.46,1186.14
15411,46,Female,No,Smartwatch,SWT567,1,Completed,Bank Transfer,1838.0,459.5,4,Standard,0.0,1838.0
15411,46,Female,Yes,Laptop,LTP123,2,Completed,PayPal,2022.96,674.32,3,Expedited,144.92,2167.88
15411,46,Female,Yes,Headphones,HDP456,4,Cancelled,PayPal,1444.72,361.18,4,Same Day,126.74,1571.46
15413,25,Male,Yes,Tablet,TBL345,5,Completed,PayPal,6291.28,786.41,8,Same Day,0.0,6291.28
15413,25,Male,No,Headphones,HDP456,3,Cancelled,PayPal,2167.08,361.18,6,Same Day,74.45,2241.5299999999997
15413,25,Male,No,Laptop,LTP123,3,Completed,Credit Card,6068.88,674.32,9,Same Day,159.74,6228.62
15413,25,Male,Yes,Tablet,TBL345,3,Completed,PayPal,6291.28,786.41,8,Standard,0.0,6291.28
15414,18,Female,No,Tablet,TBL345,5,Completed,Bank Transfer,7864.1,786.41,10,Standard,0.0,7864.1
15414,18,Female,No,Tablet,TBL345,1,Cancelled,Credit Card,5504.87,786.41,7,Standard,97.69,5602.5599999999995
15416,75,Male,No,Laptop,LTP123,3,Completed,PayPal,5394.56,674.32,8,Expedited,165.01,5559.570000000001
15416,75,Male,Yes,Tablet,TBL345,3,Completed,Credit Card,2359.23,786.41,3,Expedited,0.0,2359.23
15417,22,Male,No,Smartphone,SMP234,1,Completed,Bank Transfer,9117.44,1139.68,8,Same Day,119.08,9236.52
15418,37,Female,No,Smartwatch,SWT567,3,Cancelled,PayPal,2757.0,459.5,6,Expedited,0.0,2757.0
15420,26,Female,Yes,Headphones,HDP456,3,Completed,Bank Transfer,1805.9,361.18,5,Expedited,85.33,1891.23
15421,25,Female,No,Smartphone,SMP234,3,Completed,PayPal,10257.12,1139.68,9,Same Day,45.21,10302.33
15422,25,Female,No,Laptop,LTP123,2,Completed,PayPal,4045.92,674.32,6,Expedited,167.19,4213.11
15422,25,Female,Yes,Laptop,LTP123,3,Completed,Credit Card,1348.64,674.32,2,Standard,92.07,1440.71
15422,25,Female,Yes,Laptop,LTP123,3,Completed,Bank Transfer,6068.88,674.32,9,Expedited,151.39,6220.27
15424,64,Female,Yes,Headphones,HDP456,4,Completed,Credit Card,1805.9,361.18,5,Same Day,11.95,1817.8500000000001
15424,64,Female,No,Smartphone,SMP234,5,Completed,Bank Transfer,6838.08,1139.68,6,Standard,167.65,7005.73
15425,75,Female,No,Tablet,TBL345,5,Completed,PayPal,3145.64,786.41,4,Standard,0.0,3145.64
15426,60,Male,No,Laptop,LTP123,2,Cancelled,PayPal,2022.96,674.32,3,Standard,89.79,2112.75
15427,49,Male,No,Headphones,HDP456,5,Completed,Credit Card,2528.26,361.18,7,Same Day,0.0,2528.26
15427,49,Male,Yes,Headphones,HDP456,1,Completed,PayPal,361.18,361.18,1,Expedited,0.0,361.18
15428,39,Male,Yes,Tablet,TBL345,1,Completed,Bank Transfer,786.41,786.41,1,Expedited,117.34,903.75
15432,76,Female,No,Tablet,TBL345,1,Cancelled,Credit Card,2359.23,786.41,3,Standard,102.82,2462.05
15433,40,Female,No,Laptop,LTP123,1,Completed,Bank Transfer,2697.28,674.32,4,Same Day,30.1,2727.38
15433,40,Female,No,Smartwatch,SWT567,5,Completed,Credit Card,4135.5,459.5,9,Standard,173.82,4309.32
15433,40,Female,No,Smartwatch,SWT567,1,Cancelled,Credit Card,919.0,459.5,2,Same Day,176.44,1095.44
15433,40,Female,No,Smartphone,SMP234,5,Completed,Bank Transfer,3419.04,1139.68,3,Expedited,92.72,3511.7599999999998
15436,75,Male,Yes,Smartphone,SMP234,1,Completed,Bank Transfer,5698.4,1139.68,5,Standard,26.44,5724.839999999999
15440,53,Male,No,Laptop,LTP123,2,Completed,PayPal,2022.96,674.32,3,Standard,0.0,2022.96
15442,28,Female,No,Smartwatch,SWT567,5,Completed,Bank Transfer,919.0,459.5,2,Standard,53.37,972.37
15443,43,Male,No,Smartwatch,SWT567,4,Completed,Credit Card,4595.0,459.5,10,Expedited,0.0,4595.0
15444,47,Male,No,Laptop,LTP123,2,Completed,Credit Card,1348.64,674.32,2,Same Day,155.65,1504.2900000000002
15445,27,Female,No,Headphones,HDP456,5,Completed,PayPal,3611.8,361.18,10,Expedited,87.93,3699.73
15446,41,Female,Yes,Smartwatch,SWT567,1,Cancelled,PayPal,3216.5,459.5,7,Same Day,89.12,3305.62
15448,77,Female,No,Smartwatch,SWT567,5,Cancelled,PayPal,3676.0,459.5,8,Standard,119.2,3795.2
